Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
20c9e38edcb2ad92ebad2dc76b1d9eb035fb573a6d17bb45d0918e84d74e05d9,2020-04,Gwent Police,Gwent Police,-2.960258,51.873018,On or near HILL STREET,W01001548,Monmouthshire 001B,Investigation complete; no suspect identified
bb2da8cf7f99c8977d8bc4c461ab3d81b79a727ae5d65b8ec0b6d24f2f23915e,2020-04,Gwent Police,Gwent Police,-3.144235,51.735971,On or near MORLEY ROAD,W01001453,Blaenau Gwent 008D,Investigation complete; no suspect identified
d471109fc1df0620f45399507f54af5ced8ff4aef61f9b5225a4f8f7dbe7a64e,2020-04,Gwent Police,Gwent Police,-3.008087,51.608082,On or near Parking Area,W01001654,Newport 002D,Investigation complete; no suspect identified
466dfb9aeb1da987919e34068c721c44b15114c7d8eca96604f760c9f946efe3,2020-04,Gwent Police,Gwent Police,-3.130364,51.617605,On or near ST CATHERINE'S COURT,W01001355,Caerphilly 015A,Investigation complete; no suspect identified
729a511eceb6cb0e24e896a9307510ea5851905a904155b3e06f35bfdec07822,2020-04,Gwent Police,Gwent Police,-3.200798,51.528579,On or near WHITE BARN ROAD,W01001953,Cardiff 005G,Investigation complete; no suspect identified
eb451b52ff8ec3a563af4ace023dec2f5f6ffb27412ab990be6a5659e4439354,2020-04,Gwent Police,Gwent Police,-3.036708,51.704968,On or near ST DAVID'S CLOSE,W01001524,Torfaen 004D,Investigation complete; no suspect identified
59dbc2ec2c3b4f3a3db8eb1dcb7b35ba9e64bf26688413e605a212d2c8f33af0,2020-04,Gwent Police,Gwent Police,-3.014223,51.660477,On or near STONEBRIDGE PARK,W01001493,Torfaen 008A,Investigation complete; no suspect identified
7b7a1e24f13b3acd8855123f16faa93998add314b30f032fc76087bad2627b08,2020-04,Gwent Police,Gwent Police,-2.995286,51.593283,On or near WYNDHAM STREET,W01001681,Newport 006B,Investigation complete; no suspect identified
168964ed60db0b51d8d2c2eca73b4cf0228a216f6290c53f395575283ba377c8,2020-04,Gwent Police,Gwent Police,-3.200731,51.798348,On or near HIGHLANDS ROAD,W01001442,Blaenau Gwent 001C,Investigation complete; no suspect identified
98889634aeba5b86c3c66ab82ada9b9071837b844bfd5b0b0f8e61716e7e092e,2020-04,Gwent Police,Gwent Police,-3.023252,51.652459,On or near Shopping Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
5fbca4494983c90838738f06fbef0eb8f440e93f003889944d1875791870a62e,2020-04,Gwent Police,Gwent Police,-3.049663,51.598744,On or near CROESLLANFRO GARDENS,W01001669,Newport 009A,Investigation complete; no suspect identified
46a522a108ffa736006e058261211fd15c967a5b396b3e7ae506329546a86109,2020-04,Gwent Police,Gwent Police,-3.084121,51.773469,On or near BROAD STREET,W01001489,Torfaen 001C,Investigation complete; no suspect identified
ebbf4518c830a94cbd1ada6f281f225738e8167e9ced588a4d7085848d96ee8a,2020-04,Gwent Police,Gwent Police,-2.997067,51.587567,On or near Nightclub,W01001687,Newport 014D,Investigation complete; no suspect identified
0d8fc1820befebf9fa47774e38bf8d9f1866d6044b6a65aca80a77339b9ef267,2020-04,Gwent Police,Gwent Police,-3.217907,51.661760,On or near FRANCIS STREET,W01001389,Caerphilly 007E,Investigation complete; no suspect identified
a7a4bad5ca9c373b12052bf37d6bd6e63b0e1d7ae6bb0d9ebaa3a4a6e98190d2,2020-04,Gwent Police,Gwent Police,-3.023191,51.664508,On or near TYNEWYDD SOUTH CLOSE,W01001520,Torfaen 007B,Investigation complete; no suspect identified
60e12017e3a6e0ef279bc32049cd9d5eda472055d91be2b2b0614a15951d6110,2020-04,Gwent Police,Gwent Police,-3.277096,51.754123,On or near HILL STREET,W01001376,Caerphilly 001C,Investigation complete; no suspect identified
fdbb2035f4dc463ba2cebca1df2d89a9034431a0901464b22ada5b206cc507da,2020-04,Gwent Police,Gwent Police,-3.230599,51.758701,On or near BROMPTON PLACE,W01001462,Blaenau Gwent 006A,Investigation complete; no suspect identified
c87ca5de4081462ff26261c4b33e4636a14dbce95d9fdb71558c09abc8d9d07c,2020-04,Gwent Police,Gwent Police,-2.997427,51.582259,On or near VICARAGE HILL,W01001686,Newport 014C,Investigation complete; no suspect identified
061210b96dccdfbcca4a8931faa0a573c5ecb02cee25e7a218d8146325ad8333,2020-04,Gwent Police,Gwent Police,-3.020083,51.675487,On or near HEOL YR GLYN,W01001517,Torfaen 006D,Investigation complete; no suspect identified
c03fa4eaaa513897a0022b21119822ce6ce2a8530c3bfe1e9f2744249b8e410e,2020-04,Gwent Police,Gwent Police,-3.165902,51.796819,On or near BLAEN-AFON ROAD,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
34fa7a41874149c7a72a0fe3db98761811af1ccc63a6b9d0add00c9ff52605fa,2020-04,Gwent Police,Gwent Police,-3.024854,51.645971,On or near BELLVUE CLOSE,W01001527,Torfaen 010C,Investigation complete; no suspect identified
1be76ef662459ca83481509932e0455623129e881defbffb6f752439cdab5626,2020-04,Gwent Police,Gwent Police,-2.671023,51.624439,On or near SOMERSET WAY,W01001593,Monmouthshire 008E,Investigation complete; no suspect identified
515d4407547e50177ccbf496994a2163f1589a470ba2c81e15dba204b34aa587,2020-04,Gwent Police,Gwent Police,-3.166170,51.802130,On or near Pedestrian Subway,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
6e24a4456b0b153f0d4f1095be8cd8dfaf1fb1eb440c4885b753596f69798024,2020-04,Gwent Police,Gwent Police,-3.006749,51.779102,On or near A4042,W01001567,Monmouthshire 005B,Investigation complete; no suspect identified
c8b962fd1960f67d544c9deeede926abe5dfc25243f3098addae0f91d62ced7b,2020-04,Gwent Police,Gwent Police,-3.229162,51.690281,On or near Nightclub,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
12bdcc39b58e1189cabdf872410493aed81df0525321d158bdbab182ff7c4fa0,2020-04,Gwent Police,Gwent Police,-2.838294,51.587019,On or near B4245,W01001572,Monmouthshire 011A,Suspect charged
dad8cc7cb4a3c9ccd0717c09fa8d91b04df14284470b678ffcfd34113ecf9543,2020-04,Gwent Police,Gwent Police,-3.018678,51.608970,On or near Petrol Station,W01001618,Newport 003B,Offender given a drugs possession warning
28b02ae67dc36bbf35f0a5ae18d09df0e2593de02fdb7f008cdba519beb1724e,2020-04,Gwent Police,Gwent Police,-3.199615,51.592100,On or near Supermarket,W01001344,Caerphilly 020C,Suspect charged
207a00353fa343aefb6209f8adeef24c8a2b639b2f4f48103cb132e8eba9f3d5,2020-04,Gwent Police,Gwent Police,-3.184556,51.590896,On or near THE AVENUE,W01001341,Caerphilly 020B,Formal action is not in the public interest
365fa1f32c156d465776fb73983633c02d2d513fad3cd1f687b6a3f56f991a3c,2020-04,Gwent Police,Gwent Police,-2.659874,53.529764,On or near APPLETON GROVE,E01006404,Wigan 015C,Unable to prosecute suspect
3f7295ec782edc214bb4a2a78eab46b3b9ca532e870d18c8466b3870b14c0cad,2020-04,Gwent Police,Gwent Police,-2.727491,51.809287,On or near LON ONNEN,W01001553,Monmouthshire 004B,Suspect charged
fef24da8e72c43243252e2b151a47815af6785b4d7e7f019c72ae0e0f6a54613,2020-04,Gwent Police,Gwent Police,-3.222748,51.644454,On or near MAIN ROAD,W01001369,Caerphilly 012D,Offender given a drugs possession warning
4bd7e1f7c210aa3d1cfee3329f714258ed0aeff5fc931a3cbec41f851dcf3acf,2020-04,Gwent Police,Gwent Police,-3.018257,51.833077,On or near ROTHER AVENUE,W01001546,Monmouthshire 002A,Formal action is not in the public interest
496c2abb38d51a4ea32f6068e4f65e85a8236c55b63b712969e469b73693fdf1,2020-04,Gwent Police,Gwent Police,-3.199615,51.592100,On or near Supermarket,W01001344,Caerphilly 020C,Suspect charged
6b98dfb0c3452bead3235b3e94172e4d94ccfa7712e2e75a3130b1e130019b3a,2020-04,Gwent Police,Gwent Police,-2.995268,51.589803,On or near A4042,W01001685,Newport 014B,Suspect charged
298c31ba70f3caad8dfe4f95964c4219fe3e3cb7face311f59b6334e8e0abfdd,2020-04,Gwent Police,Gwent Police,-3.210839,51.773427,On or near WOODSIDE CRESCENT,W01001459,Blaenau Gwent 007D,Offender given a drugs possession warning
5fdb330d81e56b1a38ab71f46dd60442845990f50811c3d3d735dc16d1535a0f,2020-04,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Offender given a caution
9de8a9903fddf309a0259436eae8affa3b90c32346c0cb1de60a8a4432f1bc90,2020-04,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
e0bd57e544f345c4c527550d729408a31fd3b1d8a4361dee7498aa6ead8e495c,2020-04,Gwent Police,Gwent Police,-2.698415,51.664156,On or near FORDWICH CLOSE,W01001583,Monmouthshire 007B,Suspect charged
27deed01d3c2ad3ed403214fa04ebc07b5441c175be0ca9f90c20487449beebf,2020-04,Gwent Police,Gwent Police,-2.918729,51.583144,On or near TENNYSON AVENUE,W01001649,Newport 004D,Suspect charged
0931159b5ca01c51a04ad6535df5add131e8d287e60cd7b27a16970d451228a7,2020-04,Gwent Police,Gwent Police,-3.014595,51.614967,On or near BAIRD CLOSE,W01001652,Newport 002B,Suspect charged
3034b482c52b498af9adcda090a9aaa73165900c7f6bc643faec83d7eca8b8af,2020-04,Gwent Police,Gwent Police,-3.237276,51.640849,On or near CENTRAL STREET,W01001433,Caerphilly 013E,Offender given a drugs possession warning
34d9379600453091e3c36d8890afcc408717016e10bc0c4f62e7d08cdbe16c0e,2020-04,Gwent Police,Gwent Police,-3.024816,51.610302,On or near WYE CRESCENT,W01001617,Newport 003A,Offender given a caution
23aee50e6599d40ed769db3a2af41278818eef5920a4f0f6f01b82bcceb7d796,2020-04,Gwent Police,Gwent Police,-3.235231,51.574628,On or near ST CENYDD ROAD,W01001423,Caerphilly 024B,Unable to prosecute suspect
ebd7a1109fe2d78fe32a6947502bd6d0422ecb6340c6ab2002660497988a2fb7,2020-04,Gwent Police,Gwent Police,-3.013540,51.571502,On or near CARDIFF ROAD,W01001629,Newport 017A,Offender given a drugs possession warning
fc13e1be25d81f79bc8888c7d78cd2f9f1c19f95ebb1973eea8584b59f686fd4,2020-04,Gwent Police,Gwent Police,-3.207549,51.778344,On or near Police Station,W01001461,Blaenau Gwent 007F,Formal action is not in the public interest
92fecac52ddf7c0b5650ad68733f9273ed843d3f6fbf83aff36b2b2054c498e6,2020-04,Gwent Police,Gwent Police,-3.129955,51.682537,On or near SOFRYDD ROAD,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
6739cbd80cce1c1ccf38e2d46cb34a801db4b27321e3dee9c13e57eb89c2c917,2020-04,Gwent Police,Gwent Police,-2.995231,51.588779,On or near UPPER DOCK STREET,W01001685,Newport 014B,Suspect charged
39eaa5e5ba9eee00454950f11871b5d96428c33f3d73036969ccd6a33319ede5,2020-04,Gwent Police,Gwent Police,-2.991607,51.580123,On or near Parking Area,W01001662,Newport 018D,Suspect charged
c0e3d23dd994ec1ecf5e58cd709b83dc40e5479a68246d5c9d76b2410794d0b8,2020-04,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Suspect charged
13cfa8954f396493956bbdbe0711a5c7f92ed39c82eb149731fb8717878866a8,2020-04,Gwent Police,Gwent Police,-2.727779,51.804646,On or near CARBONNE CLOSE,W01001577,Monmouthshire 004E,Formal action is not in the public interest
5bfd80d9f9c054dfd1eed2e976c8ca8778ac4649438c5cbdc5fd0b2047b2f793,2020-04,Gwent Police,Gwent Police,-2.984289,51.602080,On or near STOCKTON ROAD,W01001677,Newport 007C,Suspect charged
9503607a4c53ec3a87e415eec6dd24a29238e0ae039f930cf544ee79ba1a9eb5,2020-04,Gwent Police,Gwent Police,-3.049159,51.645109,On or near TON ROAD,W01001497,Torfaen 011A,Offender given a caution
700cb6259468e5781d1e379aa235ae390994c0d8e1b76ead0d438e912b117670,2020-04,Gwent Police,Gwent Police,-2.943894,51.575877,On or near Supermarket,W01001646,Newport 015E,Offender given a drugs possession warning
f2bd7924d6d0ab29f3306b792b066e15bd0cb0d7383c5961e3d6ab2e845193d9,2020-04,Gwent Police,Gwent Police,-3.042567,51.643171,On or near JULE ROAD,W01001498,Torfaen 011B,Unable to prosecute suspect
c1d5b3647f6370f723978afa2770fdd954f8f18f53dc6f8c4acb7daa4f82b5ad,2020-04,Gwent Police,Gwent Police,-3.242214,51.566642,On or near PANT LLYGODFA,W01001427,Caerphilly 024F,Unable to prosecute suspect
873670b76a839c2f7b2a69dcc20adc769364a5fba3cf50bdb5159aea4b2d0a37,2020-04,Gwent Police,Gwent Police,-2.975382,51.582642,On or near Sports/Recreation Area,W01001644,Newport 013C,Unable to prosecute suspect
9824f87b6f146fe64e1db6adba38b8a9cbb687f0c29b589d45577a557800fa53,2020-04,Gwent Police,Gwent Police,-3.213810,51.672367,On or near PENCOED AVENUE,W01001352,Caerphilly 007A,Offender given a drugs possession warning
2f5ee2df1dc1666424b9e64adcd2b5cc649dd1f32119aa77f5d1eed3f7926773,2020-04,Gwent Police,Gwent Police,-2.998055,51.589177,On or near CAMBRIAN ROAD,W01001685,Newport 014B,Suspect charged
b3e0cde5be0c577c6226603faeec401293155fa363721d1ea957045c571aa3ce,2020-04,Gwent Police,Gwent Police,-3.284748,51.744013,On or near FOCHRIW ROAD,W01001406,Caerphilly 001D,Formal action is not in the public interest
d4f7e1bfd3978bb694aaf33c9a1191960c0731c56be2440595992d5083896c59,2020-04,Gwent Police,Gwent Police,-3.028274,51.611845,On or near Police Station,W01001621,Newport 003E,Unable to prosecute suspect
71bd4951fa27846ffcd48fe992139310028adf42e466a17c0ac217a80b2fa115,2020-04,Gwent Police,Gwent Police,-2.931801,51.589272,On or near HENDRE FARM DRIVE,W01001666,Newport 010B,Formal action is not in the public interest
f8310b99dae01c28045a3f4a81114fa0320b557d759a9fe877d1efe6137780dc,2020-04,Gwent Police,Gwent Police,-2.967998,51.583566,On or near LISCOMBE STREET,W01001643,Newport 013B,Formal action is not in the public interest
f0a98d922ff3b44f270deebe54d597d70a19a2b39845419e5e1545611d3a2a24,2020-04,Gwent Police,Gwent Police,-2.995802,51.575250,On or near PRICE CLOSE,W01001660,Newport 018B,Suspect charged
35a2afc6fcc7ead30baa12f1dd6edad670564593e1a92b14937865cc0384c459,2020-04,Gwent Police,Gwent Police,-3.002662,51.611581,On or near LAUREL CRESCENT,W01001655,Newport 002E,Suspect charged
8eef03f37367c0fb8de96292c3726e0acadc01049b52ca9b628ea259790319ee,2020-04,Gwent Police,Gwent Police,-2.995802,51.575250,On or near PRICE CLOSE,W01001660,Newport 018B,Unable to prosecute suspect
57cd49f30bb906cad0c6462438104854134b49c4c3f4bc07fe0e8b14a049c28b,2020-04,Gwent Police,Gwent Police,-2.985836,51.589514,On or near HARROW ROAD,W01001693,Newport 013E,Unable to prosecute suspect
a65111d72c11812b94514de0fdd61e6a4fd79d71d0ecb42097ac7af4199c47f9,2020-04,Gwent Police,Gwent Police,-3.225856,51.677161,On or near GWERTHONOR PLACE,W01001362,Caerphilly 003C,Unable to prosecute suspect
a826a77d21475a41fa1502c12c13f4df57a8ce9ec3abf4fcd49ca16748d40cc3,2020-04,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Suspect charged
4270d065c71cde672f99aa4deea9e76aae76156dddf5576b634cf0c317c07edc,2020-04,Gwent Police,Gwent Police,-2.997067,51.587567,On or near Nightclub,W01001687,Newport 014D,Suspect charged
b19e6323e7b1f43ce08121e9ba7fb2d721ceb414e1d6b1243b3e205d2581120e,2020-04,Gwent Police,Gwent Police,-2.984086,51.587353,On or near CORPORATION ROAD,W01001693,Newport 013E,Offender given a drugs possession warning
d1778d5fdda7c75fb701089c4cc2ebbb0e1477acf0a6bafcaddc568831edf994,2020-04,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
3dd631e2d6c7e618a6fb7c250bf1dd28db632ab991dd9a3a285194184a2353fc,2020-04,Gwent Police,Gwent Police,-2.901837,51.702287,On or near CHURCH STREET,W01001596,Monmouthshire 006E,Unable to prosecute suspect
c0d8705e93b49bbaf458d529542bb5786b3493458c88f99e87c79d7eb083532b,2020-04,Gwent Police,Gwent Police,-3.027162,51.658530,On or near LAYBOURNE CLOSE,W01001521,Torfaen 007C,Unable to prosecute suspect
da344ce0d43d95cb5ccfc17592afbee96a7ae6ff3a1553cba06fc965c51b5eaa,2020-04,Gwent Police,Gwent Police,-3.209251,51.783424,On or near Pedestrian Subway,W01001456,Blaenau Gwent 004C,Suspect charged
97bc30c14c0a531f9b7624710beeab2ee0d3cfdcf91310fc58e3399b9f3ece0f,2020-04,Gwent Police,Gwent Police,-3.206142,51.774474,On or near HOLLAND STREET,W01001460,Blaenau Gwent 007E,Suspect charged
b6245ef0a55a3b7e7f7ccd2d0964aa32a28fc42b6254629cc393bf44c5252a3c,2020-04,Gwent Police,Gwent Police,-3.222074,51.575297,On or near Park/Open Space,W01001370,Caerphilly 023A,Suspect charged
a99e72f234c8dd0074d74b7d688ee4a44d4f9e2c21687b78a0c60faefe62a226,2020-04,Gwent Police,Gwent Police,-3.028490,51.816615,On or near Supermarket,W01001564,Monmouthshire 003D,Offender given penalty notice
7ecbce963bcab142d6f915eb2907f10e7135f32b2c71ef0e7af45f7df4f155e6,2020-04,Gwent Police,Gwent Police,-3.190351,51.593355,On or near BRYN CLOSE,W01001341,Caerphilly 020B,Unable to prosecute suspect
788cf4c1d5c07c0da8bac1537c448bbf7bfa3e9a4c48073612bbb28c458c6f0b,2020-04,Gwent Police,Gwent Police,-3.192047,51.593616,On or near BRYN AWEL,W01001341,Caerphilly 020B,Unable to prosecute suspect
83a148d61cd0a96600fb47563ed07388af067e4caae25496bb2cdea71d11a4e4,2020-04,Gwent Police,Gwent Police,-3.162548,51.760572,On or near GLAN EBBW,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
6ca0016cf8cd0bd0c8d246ca7b3a56a1881053b52326ed8884674c37ff2c95e6,2020-04,Gwent Police,Gwent Police,-3.000557,51.584165,On or near ST WOOLOS ROAD,W01001685,Newport 014B,Suspect charged
0469198f8e4b363a6f0fc68570f6385eea8cb9f9254d5d049d13baba71f83b89,2020-04,Gwent Police,Gwent Police,-3.233992,51.582698,On or near Y CILFFORDD,W01001396,Caerphilly 023D,Formal action is not in the public interest
d36a38e26acc290c7d0c13ed73ca49dd33a3e05adde916ed2d5f562f72bb2875,2020-04,Gwent Police,Gwent Police,-3.241941,51.589987,On or near GLAN FFRWD,W01001400,Caerphilly 019F,Formal action is not in the public interest
c7824d94b8f57f2dbe8d179b516c01b3f626ebb7aba381bc244f143edfd2280b,2020-04,Gwent Police,Gwent Police,-3.007645,51.683920,On or near CHURCH CLOSE,W01001510,Torfaen 005A,Unable to prosecute suspect
42d4bd30bf3d3bef5efb379a9fe9f9b9ad0e97f1c2ec303e7f90cc9838b37779,2020-04,Gwent Police,Gwent Police,-3.209624,51.779500,On or near GARDEN STREET,W01001461,Blaenau Gwent 007F,Formal action is not in the public interest
22fbf4d3c83a57edd6f5271b6bc961e524400121965404b0d0f5058269bbef49,2020-04,Gwent Police,Gwent Police,-3.020026,51.579574,On or near HIGHFIELD ROAD,W01001631,Newport 017C,Suspect charged
30e37cc52f6504248059c516432b9022ff656324b69efdd3848f72ed92acc203,2020-04,Gwent Police,Gwent Police,-3.158945,51.757910,On or near ABERTILLERY ROAD,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
ea4227fb11e2b4d2fa6261537a88cabd6b905ac3a157710ac621e6c0b27ee905,2020-04,Gwent Police,Gwent Police,-2.999498,51.583923,On or near CLIFTON PLACE,W01001687,Newport 014D,Offender given penalty notice
f4357f0ea2099b13e3c2b01102aed157b147b1d8b511fddf25872022f4f77402,2020-04,Gwent Police,Gwent Police,-3.084656,51.770991,On or near BRIDGE STREET,W01001487,Torfaen 001A,Offender given a drugs possession warning
3aee237a5bc8e960cde0b9e225b690a665a504d9655647613464e95b1c1ce153,2020-04,Gwent Police,Gwent Police,-2.940042,51.586401,On or near ERIC COATES CLOSE,W01001668,Newport 010D,Suspect charged
5f532c79697328236ecaec9c21d65a083bc4544e9c6c43db5f81e05798f924c2,2020-04,Gwent Police,Gwent Police,-3.033722,51.613928,On or near MEDWAY COURT,W01001621,Newport 003E,Unable to prosecute suspect
6fa55b261f3bb63b152fdec54e20c48fe55786f1a574872062484202c4fae965,2020-04,Gwent Police,Gwent Police,-3.001243,51.696671,On or near CHESTER CLOSE,W01001513,Torfaen 005D,Unable to prosecute suspect
05b4d7f2b5bd3207ed64a2bc9f403530b50dbfc3b797b0390b12bc8e360de332,2020-04,Gwent Police,Gwent Police,-3.203310,51.666883,On or near PARFITT PLACE,W01001348,Caerphilly 009A,Unable to prosecute suspect
fc0c5a61637906660c9b0c4d3b03ef4d65f21ac6215936baea4e409b434d7af6,2020-04,Gwent Police,Gwent Police,-3.220937,51.643754,On or near JENKIN STREET,W01001369,Caerphilly 012D,Unable to prosecute suspect
45d728cb30e6437a3ec5e1dd03c1afb2769b441eeb7030fc23c808b41f2e2a82,2020-04,Gwent Police,Gwent Police,-3.081602,51.777844,On or near Parking Area,W01001488,Torfaen 001B,Unable to prosecute suspect
