Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ec11ff8263526c57bbd6aaa26720395544daef48df361d7b3bc880ed679f8710,2021-05,Gwent Police,Gwent Police,-3.035064,51.644326,On or near WAUN ROAD,W01001532,Torfaen 010E,Suspect charged
cf7bdaaa25ed8684a09d400578caa2f6ca3051cd1151e0ecc76396b78c76d782,2021-05,Gwent Police,Gwent Police,-3.137306,51.648577,On or near BRIDGE STREET,W01001327,Caerphilly 014A,Unable to prosecute suspect
3edc0a7090e203d01916a7cad46d730481b6845579558575f331e6aeec9a5259,2021-05,Gwent Police,Gwent Police,-3.229880,51.687944,On or near HANBURY SQUARE,W01001337,Caerphilly 004B,Local resolution
7bca980556fdc0a7e2183b0bdb1b4bcd0b84a27e02cafa91ad4a756870d3a0d5,2021-05,Gwent Police,Gwent Police,-3.239679,51.785490,On or near RHOSLAN,W01001473,Blaenau Gwent 003B,Suspect charged
8f0a53b7fc63698ce727f175b8c3a73dfe1623c45cfc821b7efcc0eb30ad501f,2021-05,Gwent Police,Gwent Police,-3.017613,51.823839,On or near PRIORY LANE,W01001579,Monmouthshire 001E,Suspect charged
ed4fb32b12137919ed387c1693dbb871d137278e75c334a5fed8f379f0800ba4,2021-05,Gwent Police,Gwent Police,-2.950109,51.577751,On or near FOSSE ROAD,W01001646,Newport 015E,Offender given a caution
4df7741a2b036c80fcfcf7c096855bc13cf97801a59087ab07af1214891dfa97,2021-05,Gwent Police,Gwent Police,-3.205008,51.580428,On or near GWAUN NEWYDD,W01001419,Caerphilly 021D,Unable to prosecute suspect
a826999e8083fa03db21e845a8944924b809dd88a8aaf5b2ef130ff824dc75e3,2021-05,Gwent Police,Gwent Police,-2.683243,51.646514,On or near Sports/Recreation Area,W01001585,Monmouthshire 007C,Unable to prosecute suspect
4bfd9261da234aaed2155593d96bb0118f7ec3641c4d096030bf703a22705e27,2021-05,Gwent Police,Gwent Police,-3.162682,51.594135,On or near HERRICK PLACE,W01001345,Caerphilly 021C,Unable to prosecute suspect
a8b1c6df9805bb391f0d4c11d787218933bc4a93f497c42a4114da3b2b0c2200,2021-05,Gwent Police,Gwent Police,-3.205008,51.580428,On or near GWAUN NEWYDD,W01001419,Caerphilly 021D,Unable to prosecute suspect
adc425253e09d58ca4e3a0271beb5c0e47fb5b6e1df53de0a779c232970ccb0f,2021-05,Gwent Police,Gwent Police,-3.015319,51.658408,On or near STATION FARM,W01001519,Torfaen 007A,Offender given a caution
bca40ff8cb60e5649d2da57289cbe43dc440754af9f393bfa222321a2f352ad2,2021-05,Gwent Police,Gwent Police,-2.987910,51.591295,On or near Petrol Station,W01001693,Newport 013E,Unable to prosecute suspect
62b106468298cfee683525272ff0464b7a1e437eb480e4e28af7b38b6eaa2c12,2021-05,Gwent Police,Gwent Police,-2.981586,51.585899,On or near Pedestrian Subway,W01001690,Newport 013D,Unable to prosecute suspect
6f766a39eb0545e7ca59ee287d5fd76db2a6cd5d7c2947524675d2e6f9b7b180,2021-05,Gwent Police,Gwent Police,-2.976051,51.584920,On or near WALSALL STREET,W01001644,Newport 013C,Unable to prosecute suspect
1b2f2b5af9b70b408fe1b5afcdfac82f84c22088673dda915463cfdb49ad67b4,2021-05,Gwent Police,Gwent Police,-3.210327,51.662144,On or near CLOS CEIRW,W01001388,Caerphilly 007D,Formal action is not in the public interest
34858e3f44b95c1397f7965d1c42702d5f17a8055f9fb14fc78121283d222a29,2021-05,Gwent Police,Gwent Police,-3.024722,51.663182,On or near TERAS BROOKLAND,W01001520,Torfaen 007B,Unable to prosecute suspect
888362907cd005bf04118b64c475e1ac0941c893d8be6b717eca31a8ed4f468e,2021-05,Gwent Police,Gwent Police,-2.939459,51.587530,On or near MORLEY CLOSE,W01001668,Newport 010D,Unable to prosecute suspect
428cd92e4a76da3bfa14c5649a16d428099a86366036bfa205ee2f0cdfab20b8,2021-05,Gwent Police,Gwent Police,-2.939459,51.587530,On or near MORLEY CLOSE,W01001668,Newport 010D,Unable to prosecute suspect
da7ac9119fa8cca243232259e5d02513e4c20b7353e011415458fbb9503125df,2021-05,Gwent Police,Gwent Police,-2.977684,51.585006,On or near TELFORD STREET,W01001690,Newport 013D,Unable to prosecute suspect
711b22ea1a40bed00c6a5981b0f645ea26bb2495e3f62c1e0b53e102d156e19c,2021-05,Gwent Police,Gwent Police,-3.149455,51.743662,On or near ARAEL VIEW,W01001453,Blaenau Gwent 008D,Suspect charged
fbc439e547f10b6d47cf38443419f261d2b56f7517050190a34fef025998b10e,2021-05,Gwent Police,Gwent Police,-2.998367,51.578411,On or near CARDIFF ROAD,W01001686,Newport 014C,Unable to prosecute suspect
0a3106da4dc80035f7cec7e53d2d67e7815fea5dfe5e90c60a52de2f7a4615d8,2021-05,Gwent Police,Gwent Police,-3.206547,51.583496,On or near DOL YR EOS,W01001421,Caerphilly 022E,Unable to prosecute suspect
71da19f365c537ad8e40a46178f9b510c19bfee4e0f8c81f70a1dbf8e54af8ce,2021-05,Gwent Police,Gwent Police,-2.997976,51.595445,On or near Pedestrian Subway,W01001681,Newport 006B,Suspect charged
a6575e06d57e2f04f997417117d4a94f26185f9ceae0f85e0641c3c857f1da14,2021-05,Gwent Police,Gwent Police,-2.968906,51.575368,On or near CORPORATION ROAD,W01001647,Newport 015F,Unable to prosecute suspect
bbc947aa723ea9f8cd63e53ade2640d82f8ce4692649bf5e381f65279c651973,2021-05,Gwent Police,Gwent Police,-3.169046,51.590664,On or near ST DAVID'S DRIVE,W01001345,Caerphilly 021C,Unable to prosecute suspect
5aaae16d033aac4e40105771399cb1d5c42c3f873ba1506b08ce1d6b096df72b,2021-05,Gwent Police,Gwent Police,-2.941761,51.585785,On or near SULLIVAN CIRCLE,W01001668,Newport 010D,Unable to prosecute suspect
a7e32d71ead869f380e1e75571989a8398059014be3e55034b11146f47646ec5,2021-05,Gwent Police,Gwent Police,-3.217297,51.665435,On or near EDWARD STREET,W01001388,Caerphilly 007D,Suspect charged
b585504dc18cfa2084189b20691ec8223c4dadb3e40ff7563e815c59dca5d792,2021-05,Gwent Police,Gwent Police,-3.254357,51.788346,On or near CLOS Y BWAU,W01001472,Blaenau Gwent 003A,Formal action is not in the public interest
92839614845e24be6cc2029c298496ac72241d8f7c7e669a0137d2253e68b042,2021-05,Gwent Police,Gwent Police,-3.010694,51.612987,On or near FLEMING CLOSE,W01001652,Newport 002B,Unable to prosecute suspect
7a6fe6973cb861dc17e675be143a6aa115ce1c36fd5327b7fa0a07438e071caa,2021-05,Gwent Police,Gwent Police,-3.217297,51.665435,On or near EDWARD STREET,W01001388,Caerphilly 007D,Suspect charged
37ab1bd4d9fa4d4f8c800b4a686d8289a2d403e4e042584523b3398b95bd13a8,2021-05,Gwent Police,Gwent Police,-3.022576,51.580001,On or near BASSALEG ROAD,W01001604,Newport 012D,Unable to prosecute suspect
6ce0731f6752ec123d8df49f1b44016f06f7442141853cc5ff38f4e203650531,2021-05,Gwent Police,Gwent Police,-3.003736,51.660900,On or near THE HIGHWAY,W01001495,Torfaen 008C,Unable to prosecute suspect
f2519caedc343856dbb7dbc6c5307aa5588a6459e4a3f9672f5c091e03f2b9b8,2021-05,Gwent Police,Gwent Police,-3.136137,51.667723,On or near CROSSWAYS,W01001383,Caerphilly 010D,Unable to prosecute suspect
712d241a892aff0ded90958e2bf68b992997564dd0577197caefbd507bba1aed,2021-05,Gwent Police,Gwent Police,-3.096633,51.607243,On or near PARK ROAD,W01001412,Caerphilly 017B,Unable to prosecute suspect
c2a57dd2006d88e508aa01c998f88bc6ae81c5afd125eb4d8b58b6f3d1a107dc,2021-05,Gwent Police,Gwent Police,-2.997597,51.610428,On or near THE FIRS,W01001655,Newport 002E,Unable to prosecute suspect
60e957c2827f015e21e73ef8b9ca1c5d1557ff0b6b66e3d180327cfc09e2eb78,2021-05,Gwent Police,Gwent Police,-3.235580,51.641739,On or near Supermarket,W01001433,Caerphilly 013E,Suspect charged
d4be5f81ab0d144581b9269fd613b3e57016e8750d0d344e0c73105680c8b323,2021-05,Gwent Police,Gwent Police,-3.235580,51.641739,On or near Supermarket,W01001433,Caerphilly 013E,Suspect charged
0f7a1a3606fe1fa8190ca7555988a4a2f3b748d8da6825f44398fd5ac21e1d26,2021-05,Gwent Police,Gwent Police,-3.159048,51.757432,On or near Parking Area,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
379bc5009208d5d84b509f66e35a131398ce85258e32b53c574649f7ff74f9f6,2021-05,Gwent Police,Gwent Police,-3.032575,51.613012,On or near EXE ROAD,W01001621,Newport 003E,Unable to prosecute suspect
7c575d93841c21f672eff8b47cae02d34ccc8b02580b422800bf8bb9b1262b69,2021-05,Gwent Police,Gwent Police,-3.001798,51.599234,On or near ROSS LANE,W01001684,Newport 006E,Suspect charged
2eb37fd567c09bb2f2d218c62aed9121429ccb5a892fbdcf9f15d6d79c96a63f,2021-05,Gwent Police,Gwent Police,-2.666621,51.625741,On or near OLD OAK CLOSE,W01001593,Monmouthshire 008E,Suspect charged
6d22d730a9f530c1ec35fd1810fd3e06fcf98828e52240a6222553cf15ce9274,2021-05,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
b666cfcd2cce17102fa79bdcb04867c09431511d90a81f3ebb093c0a7f6cc3c0,2021-05,Gwent Police,Gwent Police,-3.064881,51.721431,On or near Sports/Recreation Area,W01001486,Torfaen 002E,Suspect charged
fb3a7225205df0c613900c54aa3a9623bf01c6d9bba14dd7432ff5230ebee69f,2021-05,Gwent Police,Gwent Police,-3.031714,51.811012,On or near GROVE AVENUE,W01001564,Monmouthshire 003D,Suspect charged
135163ad548d1f4a0e4a6147cb5120846e042d9cd52c520dfe3c0fb1211f49da,2021-05,Gwent Police,Gwent Police,-3.135988,51.699914,On or near RAILWAY STREET,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
2cb806222fbd665745c00d4dcb933169c7eb8c3ff22c719f843f91f3b286dfe6,2021-05,Gwent Police,Gwent Police,-3.044140,51.583912,On or near EBENEZER DRIVE,W01001671,Newport 016D,Unable to prosecute suspect
dd89aeb02f4290f13b5e13397535339fafad5df4f8c0d62ccc60fd234e772f64,2021-05,Gwent Police,Gwent Police,-2.997898,51.597828,On or near AGINCOURT STREET,W01001681,Newport 006B,Unable to prosecute suspect
bcd81e39c192f78cfed0883ca74a85adcb6fdc8b43ebcca695dd32ad60d2fcb0,2021-05,Gwent Police,Gwent Police,-2.956608,51.591707,On or near HATHERLEIGH,W01001608,Newport 008B,Unable to prosecute suspect
a56dba657cabd9787f5c615cc7acf495793720b6caeb0a31f710ca39d0201abb,2021-05,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
2dc2db63c4f5611618734bd905cfb4ec02089f3e33f4b09f76d757962db24ce1,2021-05,Gwent Police,Gwent Police,-3.023116,51.609193,On or near WINDRUSH CLOSE,W01001617,Newport 003A,Unable to prosecute suspect
5d2fdad189a76c3a7f93144744e1b1321cda2ac84993b613c88e7e5dc3fd709f,2021-05,Gwent Police,Gwent Police,-2.950548,51.591145,On or near GLANWERN DRIVE,W01001606,Newport 008A,Unable to prosecute suspect
0619895a06f7f148a3944a1c98b1200c839564bb8f7e2f2f1a6779e99e2dde11,2021-05,Gwent Police,Gwent Police,-3.038429,51.580941,On or near BLACKBIRD CLOSE,W01001671,Newport 016D,Unable to prosecute suspect
eaab4cc5ddc16ffdbeef2d77d57e0fd0bb2d451820c296dde8b77e94db1cbebc,2021-05,Gwent Police,Gwent Police,-3.036882,51.608703,On or near DERWENT COURT,W01001620,Newport 003D,Formal action is not in the public interest
287b31c5a221da8814295acddd898231e863dea7f147b26ffebc64a25dab3997,2021-05,Gwent Police,Gwent Police,-3.049557,51.707390,On or near PENYWAIN TERRACE,W01001540,Torfaen 004E,Suspect charged
65d96b8a29f7eb1345b3ad74b5d2b1deb4b2a87849f46f3262e7c710973fbcd2,2021-05,Gwent Police,Gwent Police,-3.084161,51.772731,On or near Parking Area,W01001489,Torfaen 001C,Suspect charged
b38c64eac9d9ef9e5719b0cd18325de3173d7584de4fad8a9d44bb367eae7ef0,2021-05,Gwent Police,Gwent Police,-2.979847,51.584907,On or near WITHAM STREET,W01001690,Newport 013D,Unable to prosecute suspect
be207182892b4c8f8b172f73f79ed9744514ffef4e0414fb78f196c1a09237fe,2021-05,Gwent Police,Gwent Police,-2.960301,51.611432,On or near Parking Area,W01001628,Newport 001F,Formal action is not in the public interest
af17d7fedd1d00bde5428d7de1b9eb5559a080a4eef85c300e0aff1f27f3f6e6,2021-05,Gwent Police,Gwent Police,-2.935418,51.594594,On or near DRAKE CLOSE,W01001663,Newport 008C,Unable to prosecute suspect
ae6921745d3f4c754ad123bd2223bb8de3b07dfba7aec189ceb15bf8957b0a13,2021-05,Gwent Police,Gwent Police,-2.999219,51.589626,On or near Pedestrian Subway,W01001685,Newport 014B,Suspect charged
82067f95775944d9ae88a2d39488fa2c3425ab3447509397708f1e795c80c3a8,2021-05,Gwent Police,Gwent Police,-3.016380,51.557153,On or near BRIGANTINE GROVE,W01001688,Newport 019C,Unable to prosecute suspect
2cbd91f85462e83ce371cf3c97047559d52fdad876768227445c777d82f0ac4e,2021-05,Gwent Police,Gwent Police,-3.015750,51.819054,On or near MILL STREET,W01001564,Monmouthshire 003D,Suspect charged
886795dadf51d7210166baa0b465eb40ddfe244280e8672bf24bf8db4c62e6ef,2021-05,Gwent Police,Gwent Police,-2.996721,51.596184,On or near LYNE ROAD,W01001681,Newport 006B,Suspect charged
1f08b8a65b5fc426a27b90b0e8ecae8add0c8d80b17074540ced9293b59bf5cb,2021-05,Gwent Police,Gwent Police,-3.019270,51.647665,On or near TRELECH CLOSE,W01001506,Torfaen 010A,Investigation complete; no suspect identified
d651ddbe49c438acdba05f9270d09017e3613c2a198e7395d7cd9d7755ea34f5,2021-05,Gwent Police,Gwent Police,-2.988447,51.576814,On or near TEMPLE STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
c2298625c7965c5eebb82e790ab3edc2cb7ab61b42440cacfa45e889d9ddd653,2021-05,Gwent Police,Gwent Police,0.274697,53.254821,On or near RECTORY ROAD,E01026049,East Lindsey 010B,Investigation complete; no suspect identified
fe51d2beeb346bdeb6559644e3709826d823ccd2d1d7521c1d9c88384875f123,2021-05,Gwent Police,Gwent Police,-2.941886,51.572989,On or near QUEENSWAY MEADOWS,W01001649,Newport 004D,Investigation complete; no suspect identified
23f316371b157d3d6c898e0d9cdc4260f8a9d2e958e785b4f912c039129a8271,2021-05,Gwent Police,Gwent Police,-3.075667,51.769635,On or near CAPEL NEWYDD AVENUE,W01001487,Torfaen 001A,Investigation complete; no suspect identified
c21e4a1746b5eb223bdb1fa9b595af9c8fa58358e36042bbfefa7c302b52bfad,2021-05,Gwent Police,Gwent Police,-2.769794,51.611955,On or near POUND LANE,W01001542,Monmouthshire 009A,Investigation complete; no suspect identified
4a526af6d4a5fd4c8aac25ce9dcbb24763b51f01f4067f7ff2d569fc87b2608a,2021-05,Gwent Police,Gwent Police,-3.020409,51.568322,On or near CARDIFF ROAD,W01001688,Newport 019C,Investigation complete; no suspect identified
6e8a8149557bdcecd40ef58dec4a8cacfd0a0f080ba3317b87e73db1c9a389d5,2021-05,Gwent Police,Gwent Police,-2.979484,51.592840,On or near FAIROAK AVENUE,W01001691,Newport 011D,Investigation complete; no suspect identified
4c67a7d263bf1de46a826bf295b8bfd042b9eeeaac743e3a34f49396982e5ac8,2021-05,Gwent Police,Gwent Police,-3.181265,51.655984,On or near BROOKFIELD ROAD,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
7fe2800e47892cc3684a3db2ed6a3f52421953883280825940ce85402231177f,2021-05,Gwent Police,Gwent Police,-3.266349,51.708651,On or near GLYNMARCH STREET,W01001360,Caerphilly 002A,Investigation complete; no suspect identified
6ad5ba32791a0cf2ccd1a69564921ab4e1b4430cbcd9fd5f9132ef8fb63a05fe,2021-05,Gwent Police,Gwent Police,-3.208930,51.704149,On or near CHERRY TREES,W01001334,Caerphilly 005A,Investigation complete; no suspect identified
320492aad5b4c2176b4728158e5d6ab330d51caa0cf9ff7a989d028c59e1e631,2021-05,Gwent Police,Gwent Police,-2.879501,51.939474,On or near A465,E01014021,Herefordshire 020D,Investigation complete; no suspect identified
d0b1e5ee4543f00fa325508eb00362849adbaf30c115d6397ceb2da6653671f9,2021-05,Gwent Police,Gwent Police,-3.009155,51.613908,On or near RUSSELL DRIVE,W01001652,Newport 002B,Investigation complete; no suspect identified
632d8dbe5c3f76721ec1eab814dd30ee99f0512916994f5c00f52abcad094726,2021-05,Gwent Police,Gwent Police,-2.970656,51.590459,On or near ROSENDALE COURT,W01001612,Newport 011B,Investigation complete; no suspect identified
1bf545ac1b10ed1dbb721d59981567d6c33516187532bcff62e3be8a3a575b40,2021-05,Gwent Police,Gwent Police,-3.133073,51.731493,On or near Parking Area,W01001435,Blaenau Gwent 008A,Investigation complete; no suspect identified
0f1f855ecc3b016482d13da4eac511b266f96fcc275af61057f7f32d65548573,2021-05,Gwent Police,Gwent Police,-3.240148,51.584036,On or near THOMASVILLE,W01001395,Caerphilly 023C,Investigation complete; no suspect identified
78619f686cf2cf13b6e359c003f5f299c8b36fb55ccafb5128ebd10c1ea490aa,2021-05,Gwent Police,Gwent Police,-3.241396,51.778872,On or near PRINCESS COURT,W01001475,Blaenau Gwent 003D,Investigation complete; no suspect identified
25c19f85aed626665faa6b3a1709083025ee4d73da2c00a7e2e25d65d6b7cc60,2021-05,Gwent Police,Gwent Police,-3.146806,51.664175,On or near Parking Area,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
abbb7bf139e07c3da473e217364dda517aad12d32b0b6599238d36202d71a549,2021-05,Gwent Police,Gwent Police,-3.028040,51.813400,On or near SAMUEL SALTER CLOSE,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
54bdd0da2a0564c1fb7a564e3184bdd77e81cea35975a05fc7c3576fe179a4e4,2021-05,Gwent Police,Gwent Police,-3.242815,51.664781,On or near LON Y FESEN,W01001417,Caerphilly 008D,Investigation complete; no suspect identified
dce8f464fae6af6374102c5cd64e48e670c10e537f81ea1b23aa4aba25803818,2021-05,Gwent Police,Gwent Police,-3.230079,51.592252,On or near COED LEDDYN,W01001368,Caerphilly 019C,Investigation complete; no suspect identified
8b1442beaba951e5de1495852884851c4cfeaebd17c69b07bbf189454052d62f,2021-05,Gwent Police,Gwent Police,-3.188759,51.653435,On or near Parking Area,W01001403,Caerphilly 011C,Investigation complete; no suspect identified
2c05a8ebdb8782e1fc633b81b907f19e94359bac4e68586385c5c3f6f58f1e9f,2021-05,Gwent Police,Gwent Police,-3.228311,51.680219,On or near VICTORIA PLACE,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
2d27a9074237a92da7752a56d5892a1f81d529e7db2b68abd31bab314b1f0141,2021-05,Gwent Police,Gwent Police,-2.714892,51.583844,On or near CAMP ROAD,W01001578,Monmouthshire 009C,Investigation complete; no suspect identified
728c4610f62f64bff834bb046db6691a4e193b4e664161f6a0421f3fbfde6966,2021-05,Gwent Police,Gwent Police,-2.971526,51.594696,On or near BUCKINGHAM PLACE,W01001616,Newport 005C,Investigation complete; no suspect identified
5be94bb43ec88cbfb4799b531b4626279c81bc094aab147cf0529975c0e7b787,2021-05,Gwent Police,Gwent Police,-3.010233,51.594153,On or near HIGHCROFT ROAD,W01001600,Newport 012A,Investigation complete; no suspect identified
45506ea65c86b1534c16b42a649a657e709fafd1881bd3e6eb4c8082c642fdb8,2021-05,Gwent Police,Gwent Police,-3.036882,51.608703,On or near DERWENT COURT,W01001620,Newport 003D,Investigation complete; no suspect identified
b74212ed97d7cfa7a616bf081037d46261cd0b022ae62a182e9f43e15a791c16,2021-05,Gwent Police,Gwent Police,-3.168579,51.801054,On or near ALMA TERRACE,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
d2e5c58d7ce3e62a527a012dad5314a72462cfeb6054609e7930569d8b43c70d,2021-05,Gwent Police,Gwent Police,-3.261384,51.785574,On or near ST MARTINS CRESCENT,W01001480,Blaenau Gwent 003E,Investigation complete; no suspect identified
c8301cd69bdbe5083f870772f7b3a59a98b6ae1d357a23037fbcb17920cda52e,2021-05,Gwent Police,Gwent Police,-3.288615,51.662012,On or near MAES-Y-COED,W01001290,Merthyr Tydfil 007A,Investigation complete; no suspect identified
7b244656f025a14ddc004e6c2e4052399c1d6540f0bc92ccc6b740009f9f6a56,2021-05,Gwent Police,Gwent Police,-3.141963,51.596353,On or near SILOAM HILL,W01001342,Caerphilly 021A,Investigation complete; no suspect identified
bda239e704594c67d0bfef556d4a98bde058a791e4f7cf132463d50dc092e70e,2021-05,Gwent Police,Gwent Police,-3.010664,51.815484,On or near ST RONANS,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
c2b211665372954f4d340b68ae03394c9f1557877315ab2749209093334f61b9,2021-05,Gwent Police,Gwent Police,-2.963010,51.581791,On or near IFTON STREET,W01001642,Newport 013A,Investigation complete; no suspect identified
384a45c28ef0b3c8866a360df4469bf7849333ae92d86ebb1bbdf4581484c28f,2021-05,Gwent Police,Gwent Police,-3.084348,51.772064,On or near OLD WILLIAM STREET,W01001487,Torfaen 001A,Investigation complete; no suspect identified
82c73786490e6f83399abd9076000a6fca2dbbec36052c9cdb7f2899a33637c6,2021-05,Gwent Police,Gwent Police,-2.980227,51.588455,On or near JEFFREY STREET,W01001690,Newport 013D,Investigation complete; no suspect identified
edd87be4838ddea3bd3199c98b06c9b6fb680d118b66bf76daddaab7064bcd2f,2021-05,Gwent Police,Gwent Police,-3.249826,51.781247,On or near UNITED WAY,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
5e8a23ee7a8705960c4f02f96aeefee20d89f15502d0532badd3e7b542169890,2021-05,Gwent Police,Gwent Police,-3.038051,51.577024,On or near Sports/Recreation Area,W01001637,Newport 016B,Investigation complete; no suspect identified
53b7474c5085e6e45f3afd0cb3e4a9b77dfb19e047d2b4bf8b4243c46d132e82,2021-05,Gwent Police,Gwent Police,-3.000396,51.597861,On or near GOODRICH LANE,W01001681,Newport 006B,Investigation complete; no suspect identified
24c46a70a6209f144367fac1cd93f81a57338dc889646434cd687932b2dafd7a,2021-05,Gwent Police,Gwent Police,-3.217297,51.665435,On or near EDWARD STREET,W01001388,Caerphilly 007D,Investigation complete; no suspect identified
9252921e4773492b26d66ac9f7ab2507477644d82d53e18dd5072c0da68010e4,2021-05,Gwent Police,Gwent Police,-3.286703,51.652178,On or near PRIMROSE CLOSE,W01001378,Caerphilly 013B,Investigation complete; no suspect identified
ca66fd574ae9ac99c167952c0cefb9d245f3f5a6a79f4ef5e7de10ecc377718e,2021-05,Gwent Police,Gwent Police,-3.218100,51.571849,On or near STATION TERRACE,W01001425,Caerphilly 024D,Investigation complete; no suspect identified
78eb29d20405bacd5c8ef3b61b2dd97bd75a703520714f51f7ca38437221eae9,2021-05,Gwent Police,Gwent Police,-2.999017,51.590257,On or near MILL STREET,W01001603,Newport 012C,Investigation complete; no suspect identified
ea4b97363df345be3ce33b5c7e11b9ea0a0b7b631d4f79a9ed5654bb48fc498a,2021-05,Gwent Police,Gwent Police,-3.240969,51.779695,On or near NURSERY TERRACE,W01001475,Blaenau Gwent 003D,Investigation complete; no suspect identified
2e33ccebe5f53fdb23e35a0f2b0851dea4ab3eed35f33ddb5421e546488bc964,2021-05,Gwent Police,Gwent Police,-2.667735,51.620942,On or near JAMES STEPHENS WAY,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
006e7be58070bcfde23f8aec73955dc4378709fbcb04b64015d9f7d8865ba643,2021-05,Gwent Police,Gwent Police,-3.098269,51.609826,On or near MORIAH HILL,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
b4304dd2682e2b985199d059a13ef85632684be9d77ebaf2b020ab8971c60d73,2021-05,Gwent Police,Gwent Police,-3.221625,51.799823,On or near RHONDDA CLOSE,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
4b2c572a419acb057d18460d467470626702458538bd3203c81f18d94a0c84a9,2021-05,Gwent Police,Gwent Police,-3.020625,51.646224,On or near VICTORIA STREET,W01001506,Torfaen 010A,Investigation complete; no suspect identified
40662b9c74ac2011135845ec13dfbe75f960907a3b6f4e8ebd07e4dc1718597a,2021-05,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
6a002ae1e6c36e26af3c96488dadd1b84e617977b2338f1fe53c631e00048aef,2021-05,Gwent Police,Gwent Police,-3.281518,51.746566,On or near HIGH STREET,W01001406,Caerphilly 001D,Investigation complete; no suspect identified
e7e39d456839bf58426afa9bd5d470ffbe0408f9c4869d764103af71d22c02b5,2021-05,Gwent Police,Gwent Police,-3.073191,51.536587,On or near VICARAGE GARDENS,W01001657,Newport 020C,Investigation complete; no suspect identified
209dc2884d85a35831b845a10199800bde4402ab71245dd0a50669aba9d71fbd,2021-05,Gwent Police,Gwent Police,-3.019967,51.656803,On or near FARM LANE,W01001519,Torfaen 007A,Investigation complete; no suspect identified
93210a33c31a5b67d7531e6b281c94add630484ef8cb49e0ed7b5eeaf409c831,2021-05,Gwent Police,Gwent Police,-3.049750,51.658195,On or near LLANDERFEL COURT,W01001536,Torfaen 009C,Investigation complete; no suspect identified
e509fbeb3b548ab4dd4372a33a1c63f8d5ea264a5dca8d099263938403d5779b,2021-05,Gwent Police,Gwent Police,-3.270795,51.598167,On or near BROOK STREET,W01001331,Caerphilly 018B,Investigation complete; no suspect identified
fca7c61744738ce72fabf9c3af35c57a6bb30d9c627bfbaec540e1853716e677,2021-05,Gwent Police,Gwent Police,-2.991369,51.585089,On or near Parking Area,W01001687,Newport 014D,Investigation complete; no suspect identified
086f6de402f102cf0416222fe20b0e7f2a6746e9326b681d8bce779ba59989da,2021-05,Gwent Police,Gwent Police,-2.992290,51.584290,On or near Theatre/Concert Hall,W01001687,Newport 014D,Investigation complete; no suspect identified
c80977a62912b47b4ff1bb9bb9dc60eb3da78760903c5c77919fbb34fbb1a326,2021-05,Gwent Police,Gwent Police,-3.159517,51.766680,On or near Parking Area,W01001443,Blaenau Gwent 005A,Investigation complete; no suspect identified
e5bfe6fc22bac87094d9bfa59c9f93d6f9f6031842d7f50e643bf79d45a62224,2021-05,Gwent Police,Gwent Police,-3.214357,51.579774,On or near Supermarket,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
84d4ed81b94c29aaead35bbe01d119272bf9cbf40013efcd09d2dc767c2edcf0,2021-05,Gwent Police,Gwent Police,-3.217855,51.778858,On or near TRENANT,W01001457,Blaenau Gwent 004D,Investigation complete; no suspect identified
8102c026230d99419481840a5cb71a505774c7d1c698b6eb87ad6415dfe06124,2021-05,Gwent Police,Gwent Police,-2.955157,51.613362,On or near BROADWELL COURT,W01001623,Newport 001A,Investigation complete; no suspect identified
fd3e664eb22167535df4755acae86bb549fd58d7a933149a08e894174d1b6fca,2021-05,Gwent Police,Gwent Police,-2.717767,51.810731,On or near MONNOW STREET,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
0ea8af9a9004c4611f7b80735fc512b688745a47388659fd769c03a41c6dd9fb,2021-05,Gwent Police,Gwent Police,-3.073490,51.732251,On or near Parking Area,W01001485,Torfaen 002D,Investigation complete; no suspect identified
ab2aff4e264f01acf2264fc3a52fe65574dc13ae783864a6fb88aa60d98bba34,2021-05,Gwent Police,Gwent Police,-2.996734,51.584225,On or near VICTORIA PLACE,W01001687,Newport 014D,Investigation complete; no suspect identified
33c5d5d2ec37b47d9811b885c5e5019ddff34f87d06b946df13f25b8b6ff225a,2021-05,Gwent Police,Gwent Police,-2.955157,51.613362,On or near BROADWELL COURT,W01001623,Newport 001A,Investigation complete; no suspect identified
